Order_ID,Timestamp,Locker_ID,Pickup_Delay_hr
ORD000563,2025-09-15 08:18,PL062,15.8
ORD000564,2025-09-17 15:36,PL069,13.7
ORD000565,2025-09-20 17:23,PL170,63.4
ORD000566,2025-09-19 12:00,PL012,40.3
ORD000567,2025-09-18 11:59,PL003,50.3
ORD000568,2025-09-16 08:48,PL122,27.5
ORD000569,2025-09-17 06:22,PL018,57.5
ORD000570,2025-09-20 20:10,PL178,32.4
ORD000571,2025-09-18 09:28,PL175,58
ORD000572,2025-09-18 16:43,PL136,69.3
ORD000573,2025-09-17 21:34,PL115,31.3
ORD000574,2025-09-19 19:55,PL030,42.9
ORD000575,2025-09-15 20:00,PL148,49.1
ORD000576,2025-09-16 07:57,PL051,1.2
ORD000577,2025-09-19 09:14,PL162,12.4
ORD000578,2025-09-21 13:07,PL021,62.9
ORD000579,2025-09-21 11:33,PL180,38.2
ORD000580,2025-09-17 07:57,PL083,9.8
ORD000581,2025-09-17 09:19,PL125,1.4
ORD000582,2025-09-17 10:09,PL082,17.6
ORD000583,2025-09-17 18:11,PL040,42.6
ORD000584,2025-09-16 14:45,PL024,26.3
ORD000585,2025-09-18 19:31,PL170,44.4
ORD000586,2025-09-19 20:23,PL157,5.1
ORD000587,2025-09-17 18:34,PL162,45
ORD000588,2025-09-15 14:16,PL022,48.4
ORD000589,2025-09-20 08:33,PL132,32.8
ORD000590,2025-09-17 20:51,PL145,9.5
ORD000591,2025-09-21 12:41,PL119,29.6
ORD000592,2025-09-15 11:38,PL148,53.9
ORD000593,2025-09-15 15:47,PL179,42.4
ORD000594,2025-09-16 12:43,PL039,49.2
ORD000595,2025-09-21 06:33,PL009,17.7
ORD000596,2025-09-21 18:11,PL063,64.4
ORD000597,2025-09-18 15:33,PL019,16.8
ORD000598,2025-09-17 14:40,PL021,50.4
ORD000599,2025-09-17 16:35,PL107,21.9
ORD000600,2025-09-17 08:29,PL098,55.3
ORD000601,2025-09-16 21:58,PL116,4.9
ORD000602,2025-09-18 16:02,PL135,58.1
ORD000603,2025-09-15 11:37,PL177,11.4
ORD000604,2025-09-17 09:08,PL068,67.8
ORD000605,2025-09-21 20:13,PL173,10.1
ORD000606,2025-09-21 09:30,PL115,52.7
ORD000607,2025-09-15 09:03,PL065,61.9
ORD000608,2025-09-20 12:28,PL092,35.5
ORD000609,2025-09-21 13:07,PL081,19.4
ORD000610,2025-09-17 14:57,PL164,26.6
ORD000611,2025-09-19 18:09,PL162,2.3
ORD000612,2025-09-21 07:15,PL155,21.3
ORD000613,2025-09-18 07:50,PL154,10.9
ORD000614,2025-09-17 22:33,PL057,42
ORD000615,2025-09-16 19:46,PL035,51.6
ORD000616,2025-09-18 16:59,PL013,33.2
ORD000617,2025-09-15 06:57,PL098,32.9
ORD000618,2025-09-18 14:34,PL041,3.3
ORD000619,2025-09-16 18:39,PL171,16.5
ORD000620,2025-09-20 15:36,PL092,58.4
ORD000621,2025-09-15 18:13,PL138,40.1
ORD000622,2025-09-21 14:51,PL096,35.4
ORD000623,2025-09-15 08:04,PL110,45.2
ORD000624,2025-09-21 12:58,PL027,55.4
ORD000625,2025-09-16 12:39,PL097,21.2
ORD000626,2025-09-16 13:48,PL065,32.5
ORD000627,2025-09-19 14:10,PL078,66.4
ORD000628,2025-09-19 06:49,PL127,56.9
ORD000629,2025-09-18 17:31,PL058,56.6
ORD000630,2025-09-17 15:07,PL028,63.1
ORD000631,2025-09-17 22:17,PL032,69.4
ORD000632,2025-09-21 16:21,PL105,51.3
ORD000633,2025-09-18 07:14,PL158,2.8
ORD000634,2025-09-19 22:39,PL115,53.8
ORD000635,2025-09-19 06:53,PL165,45.3
ORD000636,2025-09-17 15:48,PL098,30.8
ORD000637,2025-09-20 20:09,PL152,34.7
ORD000638,2025-09-16 20:24,PL172,10.1
ORD000639,2025-09-19 08:41,PL034,41.9
ORD000640,2025-09-18 12:38,PL125,14
ORD000641,2025-09-16 22:51,PL028,44.4
ORD000642,2025-09-19 15:53,PL048,39.8
ORD000643,2025-09-19 06:01,PL018,32.3
ORD000644,2025-09-21 09:56,PL158,67.7
ORD000645,2025-09-16 12:01,PL150,4.3
ORD000646,2025-09-19 06:22,PL154,40.7
ORD000647,2025-09-20 20:21,PL049,46.6
ORD000648,2025-09-17 13:02,PL095,17.8
ORD000649,2025-09-17 21:47,PL104,67
ORD000650,2025-09-21 07:34,PL030,2.7
ORD000651,2025-09-18 18:27,PL072,45.9
ORD000652,2025-09-18 15:25,PL179,44.7
ORD000653,2025-09-20 20:57,PL175,60.2
ORD000654,2025-09-15 11:17,PL058,38.4
ORD000655,2025-09-19 16:11,PL166,10.2
ORD000656,2025-09-20 10:20,PL099,68.6
ORD000657,2025-09-20 21:55,PL065,45.3
ORD000658,2025-09-15 17:28,PL158,21.7
ORD000659,2025-09-20 18:44,PL175,38.9
ORD000660,2025-09-20 06:40,PL004,41.4
ORD000661,2025-09-15 14:33,PL156,44.2
ORD000662,2025-09-15 11:24,PL041,67.1
ORD000663,2025-09-18 19:54,PL097,35.5
ORD000664,2025-09-18 17:30,PL020,3.5
ORD000665,2025-09-16 18:26,PL142,66.1
ORD000666,2025-09-16 13:57,PL137,4.6
ORD000667,2025-09-18 07:21,PL092,71.5
ORD000668,2025-09-17 19:44,PL159,14.6
ORD000669,2025-09-15 19:59,PL152,33.8
ORD000670,2025-09-15 12:06,PL150,56.5
ORD000671,2025-09-15 11:50,PL011,10.8
ORD000672,2025-09-17 21:04,PL107,50.6
ORD000673,2025-09-18 10:22,PL147,31.7
ORD000674,2025-09-18 08:13,PL161,52
ORD000675,2025-09-18 09:47,PL107,54.1
ORD000676,2025-09-15 13:42,PL113,39.2
ORD000677,2025-09-15 09:37,PL040,34.6
ORD000678,2025-09-18 13:48,PL055,22.3
ORD000679,2025-09-20 16:56,PL166,33.2
ORD000680,2025-09-19 21:13,PL034,64.5
ORD000681,2025-09-20 21:20,PL001,66.5
ORD000682,2025-09-17 22:14,PL094,58.1
ORD000683,2025-09-15 11:10,PL057,28.1
ORD000684,2025-09-17 11:12,PL055,47.6
ORD000685,2025-09-20 11:51,PL146,28.1
ORD000686,2025-09-21 11:32,PL060,32.4
ORD000687,2025-09-20 12:44,PL071,3.5
ORD000688,2025-09-18 19:52,PL142,46.8
ORD000689,2025-09-19 13:16,PL010,28.4
ORD000690,2025-09-19 07:55,PL069,19.2
ORD000691,2025-09-17 16:14,PL088,24.3
ORD000692,2025-09-20 11:45,PL166,40.7
ORD000693,2025-09-18 17:15,PL133,11.8
ORD000694,2025-09-17 14:42,PL021,41.1
ORD000695,2025-09-21 21:59,PL063,3.4
ORD000696,2025-09-15 10:28,PL035,24.1
ORD000697,2025-09-20 15:21,PL003,14.7
ORD000698,2025-09-15 20:21,PL045,54
ORD000699,2025-09-15 17:23,PL091,38.9
ORD000700,2025-09-17 14:47,PL029,35.9
ORD000701,2025-09-17 18:57,PL042,69.6
ORD000702,2025-09-19 08:19,PL017,49.2
ORD000703,2025-09-17 18:12,PL020,67.2
ORD000704,2025-09-17 09:37,PL177,40.7
ORD000705,2025-09-18 09:44,PL076,65
ORD000706,2025-09-17 17:24,PL088,42.2
ORD000707,2025-09-15 15:05,PL158,25.9
ORD000708,2025-09-19 06:43,PL179,68.8
ORD000709,2025-09-20 22:53,PL112,33
ORD000710,2025-09-17 10:36,PL161,39.6
ORD000711,2025-09-19 15:17,PL106,10.9
ORD000712,2025-09-15 07:26,PL135,45.4
ORD000713,2025-09-21 09:05,PL025,16.2
ORD000714,2025-09-15 07:04,PL024,37.3
ORD000715,2025-09-20 22:28,PL066,12.5
ORD000716,2025-09-20 14:46,PL036,3.7
ORD000717,2025-09-20 20:04,PL180,36.9
ORD000718,2025-09-17 06:22,PL008,38.4
ORD000719,2025-09-20 21:23,PL145,34.2
ORD000720,2025-09-19 20:48,PL165,30.8
ORD000721,2025-09-19 07:10,PL145,43
ORD000722,2025-09-18 20:16,PL080,2.4
ORD000723,2025-09-20 13:40,PL096,14.3
ORD000724,2025-09-15 09:49,PL180,48.7
ORD000725,2025-09-21 18:22,PL025,57.2
ORD000726,2025-09-21 21:46,PL142,55.8
ORD000727,2025-09-21 16:01,PL056,17.7
ORD000728,2025-09-19 21:00,PL172,18
ORD000729,2025-09-15 18:06,PL067,22.5
ORD000730,2025-09-20 16:18,PL164,68.5
ORD000731,2025-09-19 17:26,PL035,46.3
ORD000732,2025-09-15 08:36,PL039,43.8
ORD000733,2025-09-15 10:16,PL037,14.1
ORD000734,2025-09-17 11:12,PL086,48.6
ORD000735,2025-09-18 20:31,PL132,52.4
ORD000736,2025-09-18 20:15,PL029,48.4
ORD000737,2025-09-15 19:56,PL136,61.5
ORD000738,2025-09-16 11:08,PL044,12
ORD000739,2025-09-19 11:30,PL044,39.8
ORD000740,2025-09-15 15:27,PL012,34
ORD000741,2025-09-17 17:41,PL111,37.6
ORD000742,2025-09-18 09:22,PL137,63.1
ORD000743,2025-09-16 14:59,PL088,71.6
ORD000744,2025-09-17 09:32,PL131,39.2
ORD000745,2025-09-15 22:10,PL154,54.9
ORD000746,2025-09-17 21:58,PL105,47.9
ORD000747,2025-09-20 22:14,PL135,67.1
ORD000748,2025-09-18 14:43,PL155,48
ORD000749,2025-09-17 10:26,PL172,36
ORD000750,2025-09-20 18:34,PL177,15.3
ORD000751,2025-09-18 21:03,PL079,58.9
ORD000752,2025-09-20 12:43,PL047,36.3
ORD000753,2025-09-21 17:53,PL148,51.2
ORD000754,2025-09-18 22:00,PL091,20.4
ORD000755,2025-09-21 12:19,PL045,50.6
ORD000756,2025-09-15 22:28,PL147,47.9
ORD000757,2025-09-18 08:07,PL066,10.7
ORD000758,2025-09-20 22:01,PL150,28.6
ORD000759,2025-09-17 14:06,PL165,34.8
ORD000760,2025-09-19 22:17,PL105,38.4
ORD000761,2025-09-17 07:48,PL178,62.3
ORD000762,2025-09-15 10:11,PL033,36
ORD000763,2025-09-19 20:56,PL068,15.1
ORD000764,2025-09-15 17:17,PL082,69.3
ORD000765,2025-09-17 09:27,PL062,35.8
ORD000766,2025-09-16 06:30,PL101,33.6
ORD000767,2025-09-15 12:12,PL099,63.7
ORD000768,2025-09-21 15:39,PL042,69.4
ORD000769,2025-09-20 22:37,PL056,62.8
ORD000770,2025-09-16 17:15,PL153,37.3
ORD000771,2025-09-21 11:33,PL167,19.9
ORD000772,2025-09-17 22:11,PL014,15.7
ORD000773,2025-09-18 10:44,PL061,38.3
ORD000774,2025-09-19 09:59,PL091,51.4
ORD000775,2025-09-20 10:10,PL074,20.2
ORD000776,2025-09-18 08:51,PL151,26.9
ORD000777,2025-09-21 19:17,PL074,60.3
ORD000778,2025-09-21 13:53,PL149,65.1
ORD000779,2025-09-21 17:54,PL169,67.1
ORD000780,2025-09-20 13:12,PL167,25.1
ORD000781,2025-09-21 10:26,PL070,4.4
ORD000782,2025-09-20 17:29,PL180,36.6
ORD000783,2025-09-18 11:26,PL156,28.5
ORD000784,2025-09-16 16:19,PL008,26.1
ORD000785,2025-09-20 19:22,PL159,7.3
ORD000786,2025-09-19 13:45,PL090,3.8
ORD000787,2025-09-20 20:41,PL024,69.3
ORD000788,2025-09-15 16:53,PL037,58.9
ORD000789,2025-09-15 19:18,PL058,59.3
ORD000790,2025-09-17 07:06,PL083,59.2
ORD000791,2025-09-21 12:19,PL084,45.2
ORD000792,2025-09-19 08:07,PL011,70.2
ORD000793,2025-09-18 15:52,PL091,9.9
ORD000794,2025-09-17 06:35,PL071,50.6
ORD000795,2025-09-16 09:37,PL106,5.9
ORD000796,2025-09-18 11:27,PL172,9.8
ORD000797,2025-09-21 14:45,PL118,70.7
ORD000798,2025-09-20 18:49,PL132,19
ORD000799,2025-09-16 14:53,PL159,37.1
ORD000800,2025-09-21 13:43,PL180,4.7
ORD000801,2025-09-19 16:06,PL035,31.9
ORD000802,2025-09-18 11:19,PL065,32.9
ORD000803,2025-09-21 16:49,PL176,65.3
ORD000804,2025-09-18 20:13,PL122,17.2
ORD000805,2025-09-15 14:16,PL005,54.5
ORD000806,2025-09-18 09:25,PL017,57.6
ORD000807,2025-09-20 10:24,PL043,29.4
ORD000808,2025-09-15 14:44,PL033,61.7
ORD000809,2025-09-19 19:20,PL082,44.3
ORD000810,2025-09-18 08:33,PL067,26.9
ORD000811,2025-09-17 19:52,PL069,30.6
ORD000812,2025-09-20 10:44,PL039,70.6
ORD000813,2025-09-21 11:07,PL013,70.5
ORD000814,2025-09-15 20:56,PL033,70
ORD000815,2025-09-20 20:30,PL120,15.8
ORD000816,2025-09-21 11:00,PL178,57.8
ORD000817,2025-09-15 09:15,PL138,14.2
ORD000818,2025-09-17 13:40,PL078,41.9
ORD000819,2025-09-16 10:17,PL106,25.2
ORD000820,2025-09-15 12:27,PL098,3.3
ORD000821,2025-09-20 17:01,PL124,3.5
ORD000822,2025-09-18 13:25,PL081,12.9
ORD000823,2025-09-17 15:17,PL002,51.2
ORD000824,2025-09-20 20:12,PL087,62.2
ORD000825,2025-09-19 20:56,PL091,65.6
ORD000826,2025-09-21 13:21,PL040,19.8
ORD000827,2025-09-19 13:46,PL162,22.3
ORD000828,2025-09-19 08:15,PL177,11.4
ORD000829,2025-09-15 19:52,PL128,14.6
ORD000830,2025-09-16 10:36,PL118,47.2
ORD000831,2025-09-18 21:02,PL067,68.7
ORD000832,2025-09-16 07:25,PL171,70.4
ORD000833,2025-09-16 13:37,PL058,69.7
ORD000834,2025-09-21 08:14,PL037,66.1
ORD000835,2025-09-21 07:22,PL022,24
ORD000836,2025-09-17 20:40,PL003,46.8
ORD000837,2025-09-21 10:19,PL078,22.9
ORD000838,2025-09-17 15:02,PL016,8.4
ORD000839,2025-09-21 12:24,PL074,20.9
ORD000840,2025-09-15 10:39,PL027,21.5
ORD000841,2025-09-21 22:18,PL009,30.4
ORD000842,2025-09-18 20:48,PL099,67.6
ORD000843,2025-09-15 21:05,PL166,25.5
ORD000844,2025-09-16 22:04,PL176,4.7
ORD000845,2025-09-20 16:43,PL158,29.4
ORD000846,2025-09-20 21:24,PL094,10
ORD000847,2025-09-21 09:00,PL037,61.8
ORD000848,2025-09-21 14:47,PL020,38.2
ORD000849,2025-09-16 19:46,PL100,32.9
ORD000850,2025-09-21 14:26,PL098,24.7
ORD000851,2025-09-18 14:52,PL067,57.6
ORD000852,2025-09-19 06:06,PL017,14.6
ORD000853,2025-09-21 06:46,PL088,38
ORD000854,2025-09-17 06:27,PL008,28.2
ORD000855,2025-09-15 22:19,PL167,42.4
ORD000856,2025-09-21 18:11,PL053,65.4
ORD000857,2025-09-20 09:18,PL148,58.7
ORD000858,2025-09-16 06:09,PL092,13.7
ORD000859,2025-09-18 18:44,PL151,43.7
ORD000860,2025-09-19 19:07,PL056,13.7
ORD000861,2025-09-20 19:47,PL161,68.7
ORD000862,2025-09-16 09:46,PL120,32.9
ORD000863,2025-09-18 10:35,PL019,60.5
ORD000864,2025-09-16 15:34,PL080,33.2
ORD000865,2025-09-16 18:02,PL178,47.1
ORD000866,2025-09-17 19:58,PL117,31.6
ORD000867,2025-09-18 20:20,PL010,48.6
ORD000868,2025-09-17 13:20,PL147,45.6
ORD000869,2025-09-16 11:25,PL077,36.1
ORD000870,2025-09-21 17:32,PL087,63.1
ORD000871,2025-09-17 14:46,PL108,53.8
ORD000872,2025-09-16 17:40,PL168,63.6
ORD000873,2025-09-17 19:13,PL053,13.3
ORD000874,2025-09-21 12:42,PL102,24.1
ORD000875,2025-09-20 15:24,PL118,11.8
ORD000876,2025-09-16 22:26,PL039,52.2
ORD000877,2025-09-20 11:10,PL167,65
ORD000878,2025-09-19 22:47,PL165,23.4
ORD000879,2025-09-18 06:48,PL179,22.5
ORD000880,2025-09-16 10:05,PL107,17.9
ORD000881,2025-09-16 15:30,PL178,14.8
ORD000882,2025-09-15 14:05,PL151,10.7
ORD000883,2025-09-19 18:51,PL106,69.5
ORD000884,2025-09-17 07:32,PL166,23.8
ORD000885,2025-09-15 19:42,PL053,10.1
ORD000886,2025-09-21 13:36,PL036,41.1
ORD000887,2025-09-15 06:21,PL061,16.7
ORD000888,2025-09-18 12:56,PL012,18.5
ORD000889,2025-09-16 07:41,PL006,44.7
ORD000890,2025-09-15 17:13,PL129,48.2
ORD000891,2025-09-19 22:02,PL059,44.1
ORD000892,2025-09-21 11:54,PL107,67.2
ORD000893,2025-09-21 20:44,PL056,22.6
ORD000894,2025-09-15 14:01,PL084,17.6
ORD000895,2025-09-16 10:09,PL154,46.2
ORD000896,2025-09-19 13:33,PL057,20.3
ORD000897,2025-09-17 12:13,PL083,11.3
ORD000898,2025-09-16 18:16,PL126,40.7
ORD000899,2025-09-21 13:34,PL003,39.9
ORD000900,2025-09-18 17:05,PL045,30.8
ORD000901,2025-09-17 17:16,PL147,2.3
ORD000902,2025-09-20 06:54,PL121,40.1
ORD000903,2025-09-15 19:47,PL050,14.1
ORD000904,2025-09-16 10:48,PL084,33.8
ORD000905,2025-09-21 13:15,PL014,61.3
ORD000906,2025-09-20 17:12,PL098,47.4
ORD000907,2025-09-19 15:15,PL097,58
ORD000908,2025-09-15 22:16,PL150,58.8
ORD000909,2025-09-18 21:19,PL174,54.2
ORD000910,2025-09-16 09:59,PL007,11.5
ORD000911,2025-09-18 13:07,PL175,20.3
ORD000912,2025-09-20 15:02,PL038,7.3
ORD000913,2025-09-17 13:50,PL108,26.5
ORD000914,2025-09-21 09:02,PL171,38.4
ORD000915,2025-09-21 22:15,PL094,22.6
ORD000916,2025-09-15 14:43,PL049,60.4
ORD000917,2025-09-20 07:51,PL025,11.1
ORD000918,2025-09-18 06:54,PL074,36.2
ORD000919,2025-09-20 13:01,PL158,14.2
ORD000920,2025-09-16 10:09,PL155,15.1
ORD000921,2025-09-17 21:22,PL147,38.5
ORD000922,2025-09-20 10:33,PL170,44.9
ORD000923,2025-09-17 13:02,PL061,69.4
ORD000924,2025-09-15 16:49,PL150,37.8
ORD000925,2025-09-21 13:11,PL091,45.8
ORD000926,2025-09-15 11:37,PL072,18
ORD000927,2025-09-16 07:05,PL071,10.5
ORD000928,2025-09-20 09:26,PL119,13.9
ORD000929,2025-09-17 20:46,PL016,65.3
ORD000930,2025-09-18 09:31,PL072,2.5
ORD000931,2025-09-16 11:56,PL151,40.8
ORD000932,2025-09-15 12:01,PL060,19
ORD000933,2025-09-20 14:51,PL095,2.7
ORD000934,2025-09-20 19:51,PL126,50.1
ORD000935,2025-09-20 12:47,PL093,58.3
ORD000936,2025-09-20 07:50,PL171,60
ORD000937,2025-09-15 19:28,PL155,49.4
ORD000938,2025-09-19 20:51,PL074,57.3
ORD000939,2025-09-21 20:30,PL128,49.6
ORD000940,2025-09-21 14:14,PL146,60.9
ORD000941,2025-09-15 17:15,PL016,37.5
ORD000942,2025-09-19 14:37,PL085,67.1
ORD000943,2025-09-16 13:09,PL101,9.1
ORD000944,2025-09-21 15:39,PL151,70.4
ORD000945,2025-09-17 18:44,PL178,49.5
ORD000946,2025-09-15 10:33,PL002,7.3
ORD000947,2025-09-16 07:25,PL128,2.4
ORD000948,2025-09-15 12:36,PL092,31.4
ORD000949,2025-09-15 21:53,PL159,50.7
ORD000950,2025-09-15 09:37,PL125,35.8
ORD000951,2025-09-19 16:54,PL073,32.9
ORD000952,2025-09-19 18:26,PL033,51.2
ORD000953,2025-09-15 12:14,PL145,14.6
ORD000954,2025-09-21 12:10,PL109,27.7
ORD000955,2025-09-21 19:08,PL134,44.6
ORD000956,2025-09-18 08:13,PL140,26.4
ORD000957,2025-09-18 12:43,PL161,21.5
ORD000958,2025-09-20 20:43,PL139,9.2
ORD000959,2025-09-21 15:20,PL064,14.8
ORD000960,2025-09-19 21:03,PL061,30.5
ORD000961,2025-09-21 11:05,PL091,46.6
ORD000962,2025-09-18 22:18,PL051,46.9
ORD000963,2025-09-15 13:09,PL087,39.7
ORD000964,2025-09-16 10:41,PL165,55.1
ORD000965,2025-09-16 08:54,PL168,51
ORD000966,2025-09-21 12:36,PL053,49.8
ORD000967,2025-09-18 18:17,PL176,23.5
ORD000968,2025-09-15 10:54,PL047,64.4
ORD000969,2025-09-20 11:34,PL033,35.2
ORD000970,2025-09-18 11:06,PL152,62.1
ORD000971,2025-09-16 14:39,PL072,45.6
ORD000972,2025-09-20 20:21,PL006,50.1
ORD000973,2025-09-15 08:10,PL043,61.4
ORD000974,2025-09-16 06:24,PL098,3
ORD000975,2025-09-17 21:45,PL161,42.3
ORD000976,2025-09-20 16:42,PL180,47.9
ORD000977,2025-09-17 20:34,PL101,45.1
ORD000978,2025-09-20 14:19,PL165,23.8
ORD000979,2025-09-18 09:35,PL171,57
ORD000980,2025-09-21 18:51,PL027,42.8
ORD000981,2025-09-20 09:44,PL177,53.3
ORD000982,2025-09-21 17:10,PL145,70.7
ORD000983,2025-09-15 10:00,PL062,15.5
ORD000984,2025-09-17 21:42,PL081,56.3
ORD000985,2025-09-15 17:35,PL119,33.4
ORD000986,2025-09-16 17:04,PL026,4.3
ORD000987,2025-09-19 20:25,PL094,47.4
ORD000988,2025-09-16 15:37,PL057,71.8
ORD000989,2025-09-19 10:22,PL128,64.1
ORD000990,2025-09-17 20:58,PL027,57
ORD000991,2025-09-17 15:08,PL077,24.8
ORD000992,2025-09-21 12:04,PL082,32.5
ORD000993,2025-09-17 08:30,PL131,59.1
ORD000994,2025-09-16 07:51,PL113,43.4
ORD000995,2025-09-19 17:14,PL074,69.2
ORD000996,2025-09-16 22:33,PL161,6.7
ORD000997,2025-09-18 21:57,PL011,7.7
ORD000998,2025-09-15 10:17,PL013,69.8
ORD000999,2025-09-15 18:47,PL174,49
ORD001000,2025-09-17 08:07,PL109,22
ORD001001,2025-09-19 12:52,PL036,18.4
ORD001002,2025-09-16 12:30,PL014,22
ORD001003,2025-09-21 22:52,PL069,69.4
ORD001004,2025-09-15 10:05,PL084,27.2
ORD001005,2025-09-21 07:57,PL046,64.1
ORD001006,2025-09-19 17:14,PL019,65.8
ORD001007,2025-09-18 17:06,PL175,67.9
ORD001008,2025-09-16 06:45,PL102,61.7
ORD001009,2025-09-19 14:25,PL103,17.6
ORD001010,2025-09-20 19:31,PL138,69.4
ORD001011,2025-09-16 15:12,PL109,30.6
ORD001012,2025-09-15 14:45,PL170,19.2
ORD001013,2025-09-17 19:02,PL042,68.4
ORD001014,2025-09-21 18:11,PL156,27.5
ORD001015,2025-09-21 10:12,PL035,28.9
ORD001016,2025-09-20 21:39,PL088,33.7
ORD001017,2025-09-17 10:06,PL057,26.6
ORD001018,2025-09-16 14:47,PL049,44.4
ORD001019,2025-09-21 08:50,PL178,4
ORD001020,2025-09-15 21:54,PL081,11.2
ORD001021,2025-09-19 18:19,PL138,4.9
ORD001022,2025-09-20 08:25,PL106,41.2
ORD001023,2025-09-20 14:43,PL168,22.1
ORD001024,2025-09-18 22:02,PL153,45
ORD001025,2025-09-15 21:06,PL151,38.1
ORD001026,2025-09-20 11:06,PL141,67.9
ORD001027,2025-09-15 06:02,PL104,31.3
ORD001028,2025-09-21 16:26,PL091,55.9
ORD001029,2025-09-21 09:36,PL116,29
ORD001030,2025-09-21 12:56,PL165,9.7
ORD001031,2025-09-18 06:10,PL081,38.3
ORD001032,2025-09-16 10:38,PL121,38.1
ORD001033,2025-09-21 10:26,PL137,21.7
ORD001034,2025-09-16 08:20,PL168,62.9
ORD001035,2025-09-17 14:47,PL147,14.3
ORD001036,2025-09-20 17:58,PL141,64
ORD001037,2025-09-17 08:09,PL097,30.7
ORD001038,2025-09-18 10:54,PL140,11.1
ORD001039,2025-09-21 08:16,PL001,28.9
ORD001040,2025-09-17 11:49,PL038,10.5
ORD001041,2025-09-18 20:08,PL109,49.5
ORD001042,2025-09-17 21:29,PL019,51.1
ORD001043,2025-09-16 15:34,PL037,15
ORD001044,2025-09-17 21:18,PL151,44.6
ORD001045,2025-09-18 22:34,PL063,25.6
ORD001046,2025-09-16 15:24,PL027,70.1
ORD001047,2025-09-16 07:01,PL159,62.6
ORD001048,2025-09-18 08:02,PL022,25.4
ORD001049,2025-09-15 22:34,PL077,35.1
ORD001050,2025-09-19 07:40,PL014,51.6
ORD001051,2025-09-15 12:15,PL110,55.5
ORD001052,2025-09-17 11:41,PL054,54.5
ORD001053,2025-09-18 09:28,PL052,39.9
ORD001054,2025-09-21 22:38,PL044,26.6
ORD001055,2025-09-15 10:14,PL148,60.1
ORD001056,2025-09-20 06:43,PL008,12.1
ORD001057,2025-09-15 08:37,PL130,39.3
ORD001058,2025-09-15 16:35,PL142,66.7
ORD001059,2025-09-20 08:36,PL067,68.6
ORD001060,2025-09-18 13:39,PL056,11.6
ORD001061,2025-09-15 19:43,PL156,60.2
ORD001062,2025-09-15 06:24,PL094,21.7
ORD001063,2025-09-19 15:36,PL047,48.8
ORD001064,2025-09-16 16:31,PL147,64.6
ORD001065,2025-09-15 18:53,PL012,36.9
ORD001066,2025-09-21 14:51,PL018,38.3
ORD001067,2025-09-16 08:18,PL043,54.9
ORD001068,2025-09-16 08:34,PL137,62.3
ORD001069,2025-09-21 16:45,PL125,64.5
ORD001070,2025-09-17 15:28,PL072,31.1
ORD001071,2025-09-20 13:15,PL041,22.9
ORD001072,2025-09-21 16:28,PL008,27.3
ORD001073,2025-09-18 07:38,PL136,57.3
ORD001074,2025-09-15 21:33,PL010,21.6
ORD001075,2025-09-17 09:36,PL074,19.7
ORD001076,2025-09-15 11:42,PL162,30.5
ORD001077,2025-09-17 09:13,PL106,5.5
ORD001078,2025-09-17 17:06,PL176,33.1
ORD001079,2025-09-16 17:32,PL148,28
ORD001080,2025-09-15 06:08,PL089,2.5
ORD001081,2025-09-21 08:20,PL118,59.7
ORD001082,2025-09-21 10:17,PL110,1.5
ORD001083,2025-09-16 13:08,PL115,1.6
ORD001084,2025-09-20 06:54,PL032,64
ORD001085,2025-09-20 13:17,PL100,52.4
ORD001086,2025-09-21 11:22,PL048,2.4
ORD001087,2025-09-18 17:00,PL079,71.7
ORD001088,2025-09-15 10:50,PL152,58
ORD001089,2025-09-18 08:36,PL089,14.3
ORD001090,2025-09-17 15:59,PL011,52.3
ORD001091,2025-09-16 21:26,PL083,25.9
ORD001092,2025-09-18 11:29,PL133,54.4
ORD001093,2025-09-19 22:41,PL019,16.6
ORD001094,2025-09-19 10:05,PL063,69.2
ORD001095,2025-09-20 12:43,PL107,43.1
ORD001096,2025-09-21 17:50,PL118,68.7
ORD001097,2025-09-17 20:13,PL114,36.7
ORD001098,2025-09-17 09:03,PL052,61.1
ORD001099,2025-09-19 19:55,PL127,33.6
ORD001100,2025-09-19 18:12,PL059,67.9
ORD001101,2025-09-15 08:34,PL042,4
ORD001102,2025-09-17 11:54,PL133,13.7
ORD001103,2025-09-21 07:23,PL109,71.7
ORD001104,2025-09-16 17:38,PL170,28.3
ORD001105,2025-09-16 16:11,PL017,60.5
ORD001106,2025-09-16 07:26,PL055,8.2
ORD001107,2025-09-19 11:02,PL110,68.4
ORD001108,2025-09-21 21:34,PL092,39
ORD001109,2025-09-15 20:21,PL150,29.6
ORD001110,2025-09-20 14:19,PL069,47.3
ORD001111,2025-09-20 12:47,PL143,48.6
ORD001112,2025-09-19 13:25,PL026,32.6
ORD001113,2025-09-17 16:16,PL102,6.8
ORD001114,2025-09-17 11:11,PL161,59.5
ORD001115,2025-09-19 20:23,PL092,58.3
ORD001116,2025-09-16 09:15,PL151,38.7
ORD001117,2025-09-15 20:58,PL109,57.6
ORD001118,2025-09-21 07:06,PL041,30.5
ORD001119,2025-09-18 08:12,PL078,68.5
ORD001120,2025-09-19 15:29,PL012,46.7
ORD001121,2025-09-18 21:15,PL146,52.1
ORD001122,2025-09-20 19:44,PL007,53
ORD001123,2025-09-18 10:05,PL016,38.8
ORD001124,2025-09-18 20:03,PL140,70.6
